"Language","Participant","Gender","Word","VOT","NumSyllables","Plosive","Voicing","CV","Vowels","Interview_English","Vocabulary_English","EnglishScore","besten100","interen100","Place","Place.sum","Height.Num","Front.Num"
"Basque","m9","m","te",24,1,"t","voiceless","te","e",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","front"
"Basque","m9","m","teila",13,2,"t","voiceless","te","e",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","front"
"Basque","m9","m","tigre",14,2,"t","voiceless","ti","i",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","high","front"
"Basque","m9","m","tinta",15,2,"t","voiceless","ti","i",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","high","front"
"Basque","m9","m","tunel",26,2,"t","voiceless","tu","u",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","high","back"
"Spanish","m9","m","barba",-106,2,"b","voiced","ba","a",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","back"
"Spanish","m9","m","barca",-28,2,"b","voiced","ba","a",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","back"
"Spanish","m9","m","bata",-95,2,"b","voiced","ba","a",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","back"
"Spanish","m9","m","bici",-53,2,"b","voiced","bi","i",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","front"
"Spanish","m9","m","boca",-85,2,"b","voiced","bo","o",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","back"
"Spanish","m9","m","bolsa",-64,2,"b","voiced","bo","o",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","back"
"Spanish","m9","m","bolso",-116,2,"b","voiced","bo","o",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","back"
"Spanish","m9","m","bosque",-38,2,"b","voiced","bo","o",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","back"
"Spanish","m9","m","buho",-119,2,"b","voiced","bu","u",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","back"
"Spanish","m9","m","cabra",20,2,"k","voiceless","ka","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m9","m","calvo",38,2,"k","voiceless","ka","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m9","m","cama",22,2,"k","voiceless","ka","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m9","m","carcel",30,2,"k","voiceless","ka","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m9","m","carne",24,2,"k","voiceless","ka","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m9","m","carro",34,2,"k","voiceless","ka","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m9","m","carta",23,2,"k","voiceless","ka","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m9","m","casa",25,2,"k","voiceless","ka","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m9","m","codo",42,2,"k","voiceless","ko","o",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m9","m","culo",30,2,"k","voiceless","ku","u",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","high","back"
"Spanish","m9","m","dado",-87,2,"d","voiced","da","a",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Spanish","m9","m","dardo",-79,2,"d","voiced","da","a",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Spanish","m9","m","dedo",-68,2,"d","voiced","de","e",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","front"
"Spanish","m9","m","dia",-93,2,"d","voiced","di","i",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","high","front"
"Spanish","m9","m","doble",-89,2,"d","voiced","do","o",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Spanish","m9","m","doce",-24,2,"d","voiced","do","o",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Spanish","m9","m","dulces",-52,2,"d","voiced","du","u",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","high","back"
"Spanish","m9","m","duro",-80,2,"d","voiced","du","u",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","high","back"
